,time,tp,dep
2065,2020-06-14,0.055946615,09
2066,2020-06-15,0.048727196,09
2067,2020-06-16,0.1077627,09
2068,2020-06-17,0.051277753,09
2069,2020-06-18,0.05269695,09
2070,2020-06-19,0.029789498,09
2071,2020-06-20,0.021315936,09
2072,2020-06-21,0.0025561308,09
2073,2020-06-22,0.0022414788,09
2074,2020-06-23,0.0022368429,09
2075,2020-06-24,0.0017109829,09
2076,2020-06-25,0.01149097,09
2077,2020-06-26,0.022459997,09
2078,2020-06-27,0.16043112,09
2079,2020-06-28,0.10102204,09
2080,2020-06-29,0.036249876,09
2081,2020-06-30,0.024252273,09
2082,2020-07-01,0.116971776,09
2083,2020-07-02,0.106262885,09
2084,2020-07-03,0.057461917,09
2085,2020-07-04,0.0028704447,09
2086,2020-07-05,0.000527124,09
2087,2020-07-06,0.020858528,09
2088,2020-07-07,0.0017942928,09
2089,2020-07-08,0.0047680517,09
2090,2020-07-09,0.0773848,09
2091,2020-07-10,0.1382734,09
2092,2020-07-11,0.03251675,09
2093,2020-07-12,0.087054916,09
2094,2020-07-13,0.024816789,09
2095,2020-07-14,0.0017557216,09
2096,2020-07-15,0.0039909575,09
2097,2020-07-16,0.0038863798,09
2098,2020-07-17,0.016272772,09
2099,2020-07-18,0.0009909673,09
2100,2020-07-19,0.0032987301,09
2101,2020-07-20,0.063949004,09
2102,2020-07-21,0.013731126,09
2103,2020-07-22,0.072255775,09
2104,2020-07-23,0.13251726,09
2105,2020-07-24,0.3021146,09
2106,2020-07-25,0.015915327,09
2107,2020-07-26,0.003514721,09
2108,2020-07-27,0.005866382,09
2109,2020-07-28,0.033326603,09
2110,2020-07-29,0.021774428,09
2111,2020-07-30,0.011953773,09
2112,2020-07-31,0.015978536,09
2113,2020-08-01,0.03143555,09
2114,2020-08-02,0.051394884,09
2115,2020-08-03,0.008575396,09
2116,2020-08-04,0.021348188,09
2117,2020-08-05,0.0010543542,09
2118,2020-08-06,0.0,09
2119,2020-08-07,0.0023306552,09
2120,2020-08-08,0.0014245479,09
2121,2020-08-09,0.022774322,09
2122,2020-08-10,0.020067321,09
2123,2020-08-11,0.040799245,09
2124,2020-08-12,0.027151972,09
2125,2020-08-13,0.05289677,09
2126,2020-08-14,0.034040842,09
2127,2020-08-15,0.056974053,09
2128,2020-08-16,0.12309324,09
2129,2020-08-17,0.02528382,09
2130,2020-08-18,0.093622394,09
2131,2020-08-19,0.009097577,09
2132,2020-08-20,3.960169e-05,09
2133,2020-08-21,0.0099443365,09
2134,2020-08-22,0.035504322,09
2135,2020-08-23,0.07206344,09
2136,2020-08-24,0.017212953,09
2137,2020-08-25,0.0008516979,09
2138,2020-08-26,0.0013682933,09
2139,2020-08-27,0.025846472,09
2140,2020-08-28,0.13863264,09
2141,2020-08-29,0.13527423,09
2142,2020-08-30,0.030616077,09
2143,2020-08-31,0.003062254,09
2144,2020-09-01,0.005073164,09
2145,2020-09-02,0.0017927692,09
2146,2020-09-03,5.586368e-05,09
2147,2020-09-04,0.0,09
2148,2020-09-05,0.0013282944,09
2149,2020-09-06,0.022534164,09
2150,2020-09-07,0.014303072,09
2151,2020-09-08,0.001546674,09
2152,2020-09-09,0.0384135,09
2153,2020-09-10,0.037464403,09
2154,2020-09-11,0.0028970474,09
2155,2020-09-12,0.00036478785,09
2156,2020-09-13,0.00043248985,09
2157,2020-09-14,3.80155e-05,09
2158,2020-09-15,0.007841475,09
2159,2020-09-16,0.0017999772,09
2160,2020-09-17,0.0019015737,09
2161,2020-09-18,0.0028841721,09
2162,2020-09-19,0.016694652,09
2163,2020-09-20,0.04779561,09
2164,2020-09-21,0.096393585,09
2165,2020-09-22,0.053862955,09
2166,2020-09-23,0.016314737,09
2167,2020-09-24,0.057394862,09
2168,2020-09-25,0.17976317,09
2169,2020-09-26,0.17984146,09
2170,2020-09-27,0.08294029,09
2171,2020-09-28,0.04565295,09
2172,2020-09-29,0.0020306613,09
2173,2020-09-30,7.4443626e-05,09
2174,2020-10-01,0.006695275,09
2175,2020-10-02,0.2771838,09
2176,2020-10-03,0.065967254,09
2177,2020-10-04,0.04519466,09
2178,2020-10-05,0.004392327,09
2179,2020-10-06,0.025751438,09
2180,2020-10-07,0.106096186,09
2181,2020-10-08,0.0059112054,09
2182,2020-10-09,0.034965325,09
2183,2020-10-10,0.11780091,09
2184,2020-10-11,0.09160394,09
2185,2020-10-12,0.09682037,09
2186,2020-10-13,0.03814694,09
2187,2020-10-14,0.036032204,09
2188,2020-10-15,0.07669849,09
2189,2020-10-16,0.007365979,09
2190,2020-10-17,8.524743e-05,09
2191,2020-10-18,1.2839394e-05,09
2192,2020-10-19,2.4921428e-06,09
2193,2020-10-20,0.004964783,09
2194,2020-10-21,0.049079373,09
2195,2020-10-22,0.009976586,09
2196,2020-10-23,0.14483339,09
2197,2020-10-24,0.013616585,09
2198,2020-10-25,0.013667201,09
2199,2020-10-26,0.21437985,09
2200,2020-10-27,0.02028098,09
2201,2020-10-28,0.023369525,09
2202,2020-10-29,0.003958485,09
2203,2020-10-30,0.00010446322,09
2204,2020-10-31,2.7614624e-05,09
2205,2020-03-01,0.09044845,10
2206,2020-03-02,0.15264218,10
2207,2020-03-03,0.02147165,10
2208,2020-03-04,0.012806437,10
2209,2020-03-05,0.25249168,10
2210,2020-03-06,0.1160933,10
2211,2020-03-07,0.008819687,10
2212,2020-03-08,0.01944931,10
2213,2020-03-09,0.028324278,10
2214,2020-03-10,0.1635727,10
2215,2020-03-11,0.03390927,10
2216,2020-03-12,0.04437645,10
2217,2020-03-13,0.0041272356,10
2218,2020-03-14,0.017731415,10
2219,2020-03-15,0.0018129543,10
2220,2020-03-16,0.008550173,10
2221,2020-03-17,0.0030476246,10
2222,2020-03-18,0.0016026087,10
2223,2020-03-19,0.0002854233,10
2224,2020-03-20,0.006020323,10
2225,2020-03-21,0.009655332,10
2226,2020-03-22,0.0015599803,10
2227,2020-03-23,5.6269764e-05,10
2228,2020-03-24,0.0,10
2229,2020-03-25,0.0,10
2230,2020-03-26,0.0,10
2231,2020-03-27,0.0,10
2232,2020-03-28,1.4227932e-05,10
2233,2020-03-29,0.0024069822,10
2234,2020-03-30,0.00029494427,10
2235,2020-03-31,9.497319e-06,10
2236,2020-04-01,8.973388e-07,10
2237,2020-04-02,4.245341e-05,10
2238,2020-04-03,0.011824816,10
2239,2020-04-04,0.00080774206,10
2240,2020-04-05,3.0323863e-06,10
2241,2020-04-06,0.0015588838,10
2242,2020-04-07,0.00037733724,10
2243,2020-04-08,5.4149757e-07,10
2244,2020-04-09,0.0,10
2245,2020-04-10,0.0,10
2246,2020-04-11,1.534037e-05,10
2247,2020-04-12,0.0034766444,10
2248,2020-04-13,0.0039457968,10
2249,2020-04-14,0.0003569396,10
2250,2020-04-15,0.0,10
2251,2020-04-16,0.0,10
2252,2020-04-17,8.4432695e-06,10
2253,2020-04-18,0.024156783,10
2254,2020-04-19,0.0020868075,10
2255,2020-04-20,0.00013881251,10
2256,2020-04-21,2.2767886e-06,10
2257,2020-04-22,0.0,10
2258,2020-04-23,0.0,10
2259,2020-04-24,0.0039842483,10
2260,2020-04-25,0.0006509693,10
2261,2020-04-26,0.001500869,10
2262,2020-04-27,0.0020257991,10
2263,2020-04-28,0.09111329,10
2264,2020-04-29,0.033621285,10
2265,2020-04-30,0.11930382,10
2266,2020-05-01,0.08848398,10
2267,2020-05-02,0.024988787,10
2268,2020-05-03,0.00841415,10
2269,2020-05-04,0.008262603,10
2270,2020-05-05,0.09429305,10
2271,2020-05-06,0.006098244,10
2272,2020-05-07,0.0,10
2273,2020-05-08,0.0032395853,10
2274,2020-05-09,0.07204897,10
2275,2020-05-10,0.095506825,10
2276,2020-05-11,0.48568845,10
2277,2020-05-12,0.028096275,10
2278,2020-05-13,0.000371248,10
2279,2020-05-14,0.0002627064,10
2280,2020-05-15,5.082772e-05,10
2281,2020-05-16,3.0390568e-06,10
2282,2020-05-17,0.0,10
2283,2020-05-18,0.0,10
2284,2020-05-19,0.0,10
2285,2020-05-20,3.335625e-05,10
2286,2020-05-21,0.00022072597,10
2287,2020-05-22,0.00028663737,10
2288,2020-05-23,0.20233893,10
2289,2020-05-24,0.012177148,10
2290,2020-05-25,0.0005371866,10
2291,2020-05-26,7.483282e-05,10
2292,2020-05-27,3.0323863e-06,10
2293,2020-05-28,4.3319804e-07,10
2294,2020-05-29,1.0829951e-07,10
2295,2020-05-30,0.0,10
2296,2020-05-31,0.0,10
2297,2020-06-01,0.0,10
2298,2020-06-02,8.443069e-06,10
2299,2020-06-03,0.04648503,10
2300,2020-06-04,0.16624074,10
2301,2020-06-05,0.054883685,10
2302,2020-06-06,0.07560686,10
2303,2020-06-07,0.018839598,10
2304,2020-06-08,0.009755977,10
2305,2020-06-09,0.0098438235,10
2306,2020-06-10,0.0071902787,10
2307,2020-06-11,0.011776774,10
2308,2020-06-12,0.2290356,10
2309,2020-06-13,0.023520721,10
2310,2020-06-14,0.00521648,10
2311,2020-06-15,0.0052850978,10
2312,2020-06-16,0.014336278,10
2313,2020-06-17,0.04892162,10
2314,2020-06-18,0.018874472,10
2315,2020-06-19,0.013686104,10
2316,2020-06-20,0.00394787,10
2317,2020-06-21,0.0026912245,10
2318,2020-06-22,0.001699587,10
2319,2020-06-23,4.2126107e-05,10
2320,2020-06-24,0.0,10
2321,2020-06-25,3.6388636e-05,10
2322,2020-06-26,0.008044541,10
2323,2020-06-27,0.15748987,10
2324,2020-06-28,0.017973794,10
2325,2020-06-29,0.028983697,10
2326,2020-06-30,0.0017310275,10
2327,2020-07-01,0.0033783838,10
2328,2020-07-02,0.010226185,10
2329,2020-07-03,0.0050538196,10
2330,2020-07-04,0.00033152616,10
2331,2020-07-05,0.012656973,10
2332,2020-07-06,0.0036758152,10
2333,2020-07-07,0.00013980657,10
2334,2020-07-08,0.0,10
2335,2020-07-09,0.0002951626,10
2336,2020-07-10,0.0038160572,10
2337,2020-07-11,0.00036725323,10
2338,2020-07-12,2.2381899e-07,10
2339,2020-07-13,0.0,10
2340,2020-07-14,0.004882405,10
2341,2020-07-15,0.056191705,10
2342,2020-07-16,0.008571911,10
2343,2020-07-17,0.0021319329,10
2344,2020-07-18,0.00012473644,10
2345,2020-07-19,1.9887373e-06,10
2346,2020-07-20,2.425909e-05,10
2347,2020-07-21,3.0323863e-06,10
2348,2020-07-22,0.0,10
2349,2020-07-23,0.0,10
2350,2020-07-24,0.00022531739,10
2351,2020-07-25,0.00284563,10
2352,2020-07-26,0.023551768,10
2353,2020-07-27,0.0012142246,10
2354,2020-07-28,0.008718158,10
2355,2020-07-29,0.00060463854,10
2356,2020-07-30,0.0,10
2357,2020-07-31,0.00049934804,10
2358,2020-08-01,0.0037512637,10
2359,2020-08-02,0.051369276,10
2360,2020-08-03,0.00564126,10
2361,2020-08-04,0.00048467104,10
2362,2020-08-05,1.3530323e-05,10
2363,2020-08-06,0.0,10
2364,2020-08-07,0.0,10
2365,2020-08-08,0.0,10
2366,2020-08-09,0.0012076929,10
2367,2020-08-10,0.0017235235,10
2368,2020-08-11,0.00636964,10
2369,2020-08-12,0.024877653,10
2370,2020-08-13,0.009908161,10
2371,2020-08-14,0.011801063,10
2372,2020-08-15,0.0063974974,10
2373,2020-08-16,0.045283,10
2374,2020-08-17,0.008794282,10
2375,2020-08-18,0.026578022,10
2376,2020-08-19,0.020509657,10
2377,2020-08-20,0.003166662,10
2378,2020-08-21,0.07277917,10
2379,2020-08-22,0.008956113,10
2380,2020-08-23,0.0038481464,10
2381,2020-08-24,0.00036482487,10
2382,2020-08-25,0.005812002,10
2383,2020-08-26,0.00045698424,10
2384,2020-08-27,0.0018021382,10
2385,2020-08-28,0.010220072,10
2386,2020-08-29,0.0053163585,10
2387,2020-08-30,0.01485081,10
2388,2020-08-31,0.0063389367,10
2389,2020-09-01,0.010804514,10
2390,2020-09-02,0.004109863,10
2391,2020-09-03,0.0002581181,10
2392,2020-09-04,0.0,10
2393,2020-09-05,8.1469574e-05,10
2394,2020-09-06,0.0012418824,10
2395,2020-09-07,0.00011163219,10
2396,2020-09-08,0.0,10
2397,2020-09-09,2.4434077e-05,10
2398,2020-09-10,0.001483505,10
2399,2020-09-11,0.000115783325,10
2400,2020-09-12,9.798527e-08,10
2401,2020-09-13,0.0,10
2402,2020-09-14,0.0,10
2403,2020-09-15,0.0,10
2404,2020-09-16,0.004578877,10
2405,2020-09-17,0.0007666657,10
2406,2020-09-18,4.851818e-05,10
2407,2020-09-19,0.011750977,10
2408,2020-09-20,0.0102365585,10
2409,2020-09-21,0.0004991842,10
2410,2020-09-22,0.0012623459,10
2411,2020-09-23,0.005988007,10
2412,2020-09-24,0.029220453,10
2413,2020-09-25,0.03192559,10
2414,2020-09-26,0.029905524,10
2415,2020-09-27,0.50532943,10
2416,2020-09-28,0.13179694,10
2417,2020-09-29,0.01716415,10
2418,2020-09-30,0.007722564,10
2419,2020-10-01,0.061992873,10
2420,2020-10-02,0.35477346,10
2421,2020-10-03,0.07874217,10
2422,2020-10-04,0.08984971,10
2423,2020-10-05,0.16937418,10
2424,2020-10-06,0.107103296,10
2425,2020-10-07,0.030034283,10
2426,2020-10-08,0.012336533,10
2427,2020-10-09,0.07371294,10
2428,2020-10-10,0.010427778,10
2429,2020-10-11,0.025076833,10
2430,2020-10-12,0.007883577,10
2431,2020-10-13,0.05213186,10
2432,2020-10-14,0.014351442,10
2433,2020-10-15,0.012467853,10
2434,2020-10-16,0.0037435454,10
2435,2020-10-17,0.002735984,10
2436,2020-10-18,0.0003636875,10
2437,2020-10-19,1.670658e-05,10
2438,2020-10-20,0.027716478,10
2439,2020-10-21,0.016892102,10
2440,2020-10-22,0.09189396,10
2441,2020-10-23,0.140314,10
2442,2020-10-24,0.008861125,10
2443,2020-10-25,0.058233473,10
2444,2020-10-26,0.017928783,10
2445,2020-10-27,0.02319485,10
2446,2020-10-28,0.04865514,10
2447,2020-10-29,0.042932957,10
2448,2020-10-30,0.003988295,10
2449,2020-10-31,0.006161943,10
2450,2020-03-01,0.02485783,11
2451,2020-03-02,0.1205257,11
2452,2020-03-03,0.09991465,11
2453,2020-03-04,0.050435305,11
2454,2020-03-05,0.037946645,11
2455,2020-03-06,0.045809217,11
2456,2020-03-07,0.039693464,11
2457,2020-03-08,0.0045319824,11
2458,2020-03-09,0.09491249,11
2459,2020-03-10,0.022634061,11
2460,2020-03-11,0.0009223702,11
2461,2020-03-12,0.00026946975,11
2462,2020-03-13,0.0436221,11
2463,2020-03-14,0.00232336,11
2464,2020-03-15,0.0021521104,11
2465,2020-03-16,0.06081461,11
2466,2020-03-17,0.006261991,11
2467,2020-03-18,4.96633e-05,11
2468,2020-03-19,4.3260134e-05,11
2469,2020-03-20,2.1225895e-05,11
2470,2020-03-21,0.0022363877,11
2471,2020-03-22,0.0060357903,11
2472,2020-03-23,0.02432448,11
2473,2020-03-24,0.0023739946,11
2474,2020-03-25,0.011658678,11
2475,2020-03-26,0.26013654,11
2476,2020-03-27,0.015248742,11
2477,2020-03-28,0.00044873962,11
2478,2020-03-29,0.0053566643,11
2479,2020-03-30,0.025587128,11
2480,2020-03-31,0.0030941926,11
2481,2020-04-01,0.010172012,11
2482,2020-04-02,0.0014794065,11
2483,2020-04-03,0.002267505,11
2484,2020-04-04,0.0001281087,11
2485,2020-04-05,2.7897954e-06,11
2486,2020-04-06,4.4475001e-07,11
2487,2020-04-07,0.0031574822,11
2488,2020-04-08,0.007154879,11
2489,2020-04-09,0.0014292641,11
2490,2020-04-10,0.0003607809,11
2491,2020-04-11,0.0010467656,11
2492,2020-04-12,0.0032736484,11
2493,2020-04-13,0.0865833,11
2494,2020-04-14,0.010514068,11
2495,2020-04-15,0.003016368,11
2496,2020-04-16,0.0011865087,11
2497,2020-04-17,0.016299296,11
2498,2020-04-18,0.015741074,11
2499,2020-04-19,0.07060771,11
2500,2020-04-20,0.2828366,11
2501,2020-04-21,0.31664154,11
2502,2020-04-22,0.13851705,11
2503,2020-04-23,0.050572358,11
2504,2020-04-24,0.005390745,11
2505,2020-04-25,0.0057075853,11
2506,2020-04-26,0.015754012,11
2507,2020-04-27,0.07270055,11
2508,2020-04-28,0.07279079,11
2509,2020-04-29,0.004760347,11
2510,2020-04-30,0.03066953,11
2511,2020-05-01,0.047772963,11
2512,2020-05-02,0.040485602,11
2513,2020-05-03,0.00457388,11
2514,2020-05-04,0.0002090761,11
2515,2020-05-05,0.010022282,11
2516,2020-05-06,0.021826245,11
2517,2020-05-07,0.0008769185,11
2518,2020-05-08,0.0003149587,11
2519,2020-05-09,0.0056957738,11
2520,2020-05-10,0.16230464,11
2521,2020-05-11,0.27867526,11
2522,2020-05-12,0.023180638,11
2523,2020-05-13,0.08728035,11
2524,2020-05-14,0.08618823,11
2525,2020-05-15,0.037686385,11
2526,2020-05-16,0.027156224,11
2527,2020-05-17,0.0030927255,11
2528,2020-05-18,1.7533444e-05,11
2529,2020-05-19,8.488363e-06,11
2530,2020-05-20,3.1468193e-05,11
2531,2020-05-21,1.4681786e-05,11
2532,2020-05-22,0.0005981917,11
2533,2020-05-23,0.0043715076,11
2534,2020-05-24,0.0007927377,11
2535,2020-05-25,2.0588746e-05,11
2536,2020-05-26,2.8254646e-05,11
2537,2020-05-27,8.849264e-05,11
2538,2020-05-28,0.00021753594,11
2539,2020-05-29,0.003834308,11
2540,2020-05-30,0.0077001425,11
2541,2020-05-31,0.008422577,11
2542,2020-06-01,0.02373002,11
2543,2020-06-02,0.070278764,11
2544,2020-06-03,0.047445614,11
2545,2020-06-04,0.06299422,11
2546,2020-06-05,0.033900958,11
2547,2020-06-06,0.022240866,11
2548,2020-06-07,0.15248458,11
2549,2020-06-08,0.036618847,11
2550,2020-06-09,0.038650397,11
2551,2020-06-10,0.016875558,11
2552,2020-06-11,0.015465682,11
2553,2020-06-12,0.080434285,11
2554,2020-06-13,0.023797685,11
2555,2020-06-14,0.0054303645,11
2556,2020-06-15,0.0027860475,11
2557,2020-06-16,0.013351798,11
2558,2020-06-17,0.010520679,11
2559,2020-06-18,0.0063465633,11
2560,2020-06-19,0.0018352636,11
2561,2020-06-20,0.001042816,11
2562,2020-06-21,0.0002370442,11
2563,2020-06-22,0.0009668414,11
2564,2020-06-23,0.00017049126,11
2565,2020-06-24,0.00037690302,11
2566,2020-06-25,0.003124233,11
2567,2020-06-26,0.00490384,11
2568,2020-06-27,0.021940175,11
2569,2020-06-28,0.018436527,11
2570,2020-06-29,0.0055893883,11
2571,2020-06-30,0.0023295872,11
2572,2020-07-01,0.037129093,11
2573,2020-07-02,0.037968,11
2574,2020-07-03,0.012234198,11
2575,2020-07-04,0.0005225738,11
2576,2020-07-05,3.7558562e-05,11
2577,2020-07-06,0.0058807153,11
2578,2020-07-07,0.0003876744,11
2579,2020-07-08,4.138761e-05,11
2580,2020-07-09,0.001879822,11
2581,2020-07-10,0.034673214,11
2582,2020-07-11,0.0053982376,11
2583,2020-07-12,0.0050208103,11
2584,2020-07-13,0.001952534,11
2585,2020-07-14,0.0001300428,11
2586,2020-07-15,0.0020182398,11
2587,2020-07-16,0.0006823445,11
2588,2020-07-17,0.0042671785,11
2589,2020-07-18,0.00030716372,11
2590,2020-07-19,2.094241e-05,11
2591,2020-07-20,0.0045388313,11
2592,2020-07-21,0.0009935448,11
2593,2020-07-22,0.02103783,11
2594,2020-07-23,0.034553573,11
2595,2020-07-24,0.1385247,11
2596,2020-07-25,0.006270939,11
2597,2020-07-26,0.000460161,11
2598,2020-07-27,4.253321e-05,11
2599,2020-07-28,0.0058748117,11
2600,2020-07-29,0.0024645296,11
2601,2020-07-30,0.0022218882,11
2602,2020-07-31,0.0035259726,11
2603,2020-08-01,0.01079557,11
2604,2020-08-02,0.0054048044,11
2605,2020-08-03,0.0007769802,11
2606,2020-08-04,0.01345953,11
2607,2020-08-05,0.0006840419,11
2608,2020-08-06,0.0,11
2609,2020-08-07,0.00035738203,11
2610,2020-08-08,0.00058542565,11
2611,2020-08-09,0.0040415507,11
2612,2020-08-10,0.0026000382,11
2613,2020-08-11,0.008720858,11
2614,2020-08-12,0.008015703,11
2615,2020-08-13,0.06961843,11
2616,2020-08-14,0.0067048487,11
2617,2020-08-15,0.013068741,11
2618,2020-08-16,0.08168109,11
2619,2020-08-17,0.008818136,11
2620,2020-08-18,0.014930337,11
2621,2020-08-19,0.0013571879,11
2622,2020-08-20,0.008264987,11
2623,2020-08-21,0.011804396,11
2624,2020-08-22,0.004303451,11
2625,2020-08-23,0.007462081,11
2626,2020-08-24,0.0015023329,11
2627,2020-08-25,7.306033e-05,11
2628,2020-08-26,0.00018559652,11
2629,2020-08-27,0.0009322461,11
2630,2020-08-28,0.03979579,11
2631,2020-08-29,0.07506887,11
2632,2020-08-30,0.041998208,11
2633,2020-08-31,0.00403424,11
2634,2020-09-01,0.00021286296,11
2635,2020-09-02,2.2086313e-05,11
2636,2020-09-03,5.736001e-07,11
2637,2020-09-04,8.0863636e-08,11
2638,2020-09-05,0.0027251034,11
2639,2020-09-06,0.0033016575,11
2640,2020-09-07,0.0007831889,11
2641,2020-09-08,0.0003465509,11
2642,2020-09-09,0.07700325,11
2643,2020-09-10,0.01764323,11
2644,2020-09-11,0.0010059861,11
2645,2020-09-12,2.007871e-05,11
2646,2020-09-13,1.2128966e-05,11
2647,2020-09-14,1.0996229e-06,11
2648,2020-09-15,0.0011252352,11
2649,2020-09-16,0.00032038178,11
2650,2020-09-17,0.00032684807,11
2651,2020-09-18,0.0030985887,11
2652,2020-09-19,0.04209901,11
2653,2020-09-20,0.015497853,11
2654,2020-09-21,0.029493324,11
2655,2020-09-22,0.02984306,11
2656,2020-09-23,0.0030015295,11
2657,2020-09-24,0.02366528,11
2658,2020-09-25,0.08437307,11
2659,2020-09-26,0.10084729,11
2660,2020-09-27,0.03938635,11
2661,2020-09-28,0.031612203,11
2662,2020-09-29,0.0014839098,11
2663,2020-09-30,4.8862425e-05,11
2664,2020-10-01,0.005108779,11
2665,2020-10-02,0.11673645,11
2666,2020-10-03,0.05941339,11
2667,2020-10-04,0.0108193355,11
2668,2020-10-05,0.0021972149,11
2669,2020-10-06,0.041475933,11
2670,2020-10-07,0.06621285,11
2671,2020-10-08,0.003162888,11
2672,2020-10-09,0.0029146278,11
2673,2020-10-10,0.018724715,11
2674,2020-10-11,0.039245844,11
2675,2020-10-12,0.02238842,11
2676,2020-10-13,0.045415927,11
2677,2020-10-14,0.03163682,11
2678,2020-10-15,0.024331655,11
2679,2020-10-16,0.00386965,11
2680,2020-10-17,0.00012657413,11
2681,2020-10-18,0.0,11
2682,2020-10-19,0.0016228369,11
2683,2020-10-20,0.018648658,11
2684,2020-10-21,0.048252247,11
2685,2020-10-22,0.031768866,11
2686,2020-10-23,0.05872471,11
2687,2020-10-24,0.005249779,11
2688,2020-10-25,0.0033577404,11
2689,2020-10-26,0.12904009,11
2690,2020-10-27,0.009274869,11
2691,2020-10-28,0.014087345,11
2692,2020-10-29,0.0014298375,11
2693,2020-10-30,5.336672e-05,11
2694,2020-10-31,0.0004042657,11
2695,2020-03-01,0.08418287,12
2696,2020-03-02,0.20196056,12
2697,2020-03-03,0.13805792,12
2698,2020-03-04,0.04447359,12
2699,2020-03-05,0.16648619,12
2700,2020-03-06,0.1209661,12
2701,2020-03-07,0.026734017,12
2702,2020-03-08,0.011529405,12
2703,2020-03-09,0.08770156,12
2704,2020-03-10,0.040312342,12
2705,2020-03-11,0.0033871434,12
2706,2020-03-12,0.0036886297,12
2707,2020-03-13,0.022163188,12
2708,2020-03-14,0.00094568264,12
2709,2020-03-15,0.0020902895,12
2710,2020-03-16,0.04819775,12
2711,2020-03-17,0.00522531,12
2712,2020-03-18,7.3088377e-06,12
2713,2020-03-19,6.164129e-06,12
2714,2020-03-20,3.0323863e-06,12
2715,2020-03-21,5.4565287e-05,12
2716,2020-03-22,0.0008610987,12
2717,2020-03-23,0.013801902,12
2718,2020-03-24,0.011583488,12
2719,2020-03-25,0.0060106646,12
2720,2020-03-26,0.06584556,12
2721,2020-03-27,0.00422828,12
2722,2020-03-28,0.0025960668,12
2723,2020-03-29,0.021917664,12
2724,2020-03-30,0.011800127,12
2725,2020-03-31,0.0017681622,12
2726,2020-04-01,0.0048089824,12
2727,2020-04-02,0.0007820794,12
2728,2020-04-03,5.5602493e-05,12
2729,2020-04-04,1.8194318e-05,12
2730,2020-04-05,3.0323863e-06,12
2731,2020-04-06,6.4731506e-07,12
2732,2020-04-07,0.00046541804,12
2733,2020-04-08,0.0033877883,12
2734,2020-04-09,0.00025366698,12
2735,2020-04-10,1.2634943e-07,12
2736,2020-04-11,1.3228906e-05,12
2737,2020-04-12,0.00012489311,12
2738,2020-04-13,0.040346712,12
2739,2020-04-14,0.004928141,12
2740,2020-04-15,0.00055047555,12
2741,2020-04-16,4.208005e-05,12
2742,2020-04-17,0.003147713,12
2743,2020-04-18,0.005108929,12
2744,2020-04-19,0.070982285,12
2745,2020-04-20,0.08706681,12
2746,2020-04-21,0.1653767,12
2747,2020-04-22,0.09461915,12
2748,2020-04-23,0.025103258,12
2749,2020-04-24,0.007034873,12
2750,2020-04-25,0.0066924347,12
2751,2020-04-26,0.055234775,12
2752,2020-04-27,0.106613815,12
2753,2020-04-28,0.098346524,12
2754,2020-04-29,0.012644514,12
2755,2020-04-30,0.07988283,12
2756,2020-05-01,0.19106382,12
2757,2020-05-02,0.14735627,12
2758,2020-05-03,0.035328776,12
2759,2020-05-04,0.0021724696,12
2760,2020-05-05,0.012674284,12
2761,2020-05-06,0.00064075796,12
2762,2020-05-07,1.0395112e-07,12
2763,2020-05-08,0.0004638743,12
2764,2020-05-09,0.00064046273,12
2765,2020-05-10,0.07097701,12
2766,2020-05-11,0.2948469,12
2767,2020-05-12,0.0333948,12
2768,2020-05-13,0.16969474,12
2769,2020-05-14,0.073863536,12
2770,2020-05-15,0.017694596,12
2771,2020-05-16,0.010385849,12
2772,2020-05-17,0.0011862894,12
2773,2020-05-18,3.0363872e-05,12
2774,2020-05-19,5.026975e-05,12
2775,2020-05-20,3.927439e-05,12
2776,2020-05-21,3.0534964e-06,12
2777,2020-05-22,0.00028743455,12
2778,2020-05-23,0.009546702,12
2779,2020-05-24,0.0007795224,12
2780,2020-05-25,3.618188e-08,12
2781,2020-05-26,3.0323863e-05,12
2782,2020-05-27,2.0362217e-05,12
2783,2020-05-28,1.8927319e-06,12
2784,2020-05-29,0.001374675,12
2785,2020-05-30,0.0031970404,12
2786,2020-05-31,0.0059147803,12
2787,2020-06-01,0.03489505,12
2788,2020-06-02,0.05040155,12
2789,2020-06-03,0.078244835,12
2790,2020-06-04,0.12943795,12
2791,2020-06-05,0.068814754,12
2792,2020-06-06,0.05544067,12
2793,2020-06-07,0.09724788,12
2794,2020-06-08,0.04388147,12
2795,2020-06-09,0.046157397,12
2796,2020-06-10,0.0062061297,12
2797,2020-06-11,0.030745488,12
2798,2020-06-12,0.7211131,12
2799,2020-06-13,0.22947648,12
2800,2020-06-14,0.017548805,12
2801,2020-06-15,0.0050235013,12
2802,2020-06-16,0.011715468,12
2803,2020-06-17,0.024820946,12
2804,2020-06-18,0.009289147,12
2805,2020-06-19,0.0007362329,12
2806,2020-06-20,7.839757e-06,12
2807,2020-06-21,7.4038854e-07,12
2808,2020-06-22,0.0017639552,12
2809,2020-06-23,0.00012206858,12
2810,2020-06-24,1.2226221e-06,12
2811,2020-06-25,0.0008363618,12
2812,2020-06-26,0.018993651,12
2813,2020-06-27,0.0986421,12
2814,2020-06-28,0.010810059,12
2815,2020-06-29,0.0098187905,12
2816,2020-06-30,0.0005256048,12
2817,2020-07-01,0.03494905,12
2818,2020-07-02,0.008214937,12
2819,2020-07-03,0.00035064545,12
2820,2020-07-04,5.485148e-06,12
